TargetID	DrugID	Highest_status	MOA
T30372	D05VOH	Investigative	Inhibitor
T22939	D0H2MF	Investigative	Inhibitor
T22939	D0D6HI	Investigative	Inhibitor
T52522	D0A4FU	Investigative	Inhibitor
T44068	D0A4FU	Investigative	Inhibitor
T51408	D0A4FU	Investigative	Inhibitor
T44068	D04HXF	Investigative	Inhibitor
T51408	D04HXF	Investigative	Inhibitor
T52522	D04HXF	Investigative	Inhibitor
T07217	D0A4EA	Investigative	Inhibitor
T73712	D0A4EA	Investigative	Inhibitor
T07217	D03LOG	Investigative	Inhibitor
T27812	D0G8UA	Investigative	Inhibitor
T55959	D0G8UA	Investigative	Inhibitor
T21945	D0G8UA	Investigative	Inhibitor
T21945	D09FIC	Investigative	Inhibitor
T20251	D09FIC	Investigative	Inhibitor
T55959	D09FIC	Investigative	Inhibitor
T27812	D09FIC	Investigative	Inhibitor
T20251	D0GG2J	Investigative	Inhibitor
T27812	D0GG2J	Investigative	Inhibitor
T79068	D05MLT	Investigative	Inhibitor
T79068	D0FI4X	Investigative	Inhibitor
T79068	D0IA7R	Investigative	Inhibitor
T79068	D0J1PL	Investigative	Inhibitor
T79068	D04XUV	Investigative	Inhibitor
T79068	D0TH7L	Investigative	Inhibitor
T79068	D0O1BT	Investigative	Inhibitor
T79068	D01EFQ	Investigative	Inhibitor
T64591	D0IP9V	Investigative	Inhibitor
T34429	D0IP9V	Investigative	Inhibitor
T06569	D00IUB	Investigative	Inhibitor
T16987	D00IUB	Investigative	Inhibitor
T20401	D00IUB	Investigative	Inhibitor
T43920	D00IUB	Investigative	Inhibitor
T16987	D02DBP	Investigative	Inhibitor
T20401	D02DBP	Investigative	Inhibitor
T31992	D02DBP	Investigative	Inhibitor
T43920	D02DBP	Investigative	Inhibitor
T60529	D02DBP	Investigative	Inhibitor
T94033	D0E6SO	Investigative	Inhibitor
T94033	D0Z2TG	Investigative	Inhibitor
T84631	D0Z2TG	Investigative	Inhibitor
T93344	D0Z2TG	Investigative	Inhibitor
T84631	D00QDR	Investigative	Inhibitor
T93344	D00QDR	Investigative	Inhibitor
T40954	D00QDR	Investigative	Inhibitor
T94033	D00QDR	Investigative	Inhibitor
T12808	D07TPU	Investigative	Inhibitor
T12808	D0L0UY	Investigative	Inhibitor
T12808	D0P4JO	Investigative	Inhibitor
T12808	D0W7JA	Investigative	Inhibitor
T12808	D0L8CK	Investigative	Inhibitor
T66665	D0S7LD	Investigative	Inhibitor
T66665	D0FQ3N	Investigative	Inhibitor
T83011	D01GAX	Investigative	Inhibitor
T83011	D07AAZ	Investigative	Inhibitor
T94400	D0K6QS	Investigative	Inhibitor
T94400	D0M4MA	Investigative	Inhibitor
T31204	D07XTU	Investigative	Inhibitor
T32060	D07XTU	Investigative	Inhibitor
T32060	D0B3WX	Investigative	Inhibitor
T43739	D01AGR	Investigative	Inhibitor
T39716	D01AGR	Investigative	Inhibitor
T06020	D0QR7C	Investigative	Inhibitor
T11072	D09AVG	Investigative	Inhibitor
T07806	D09AVG	Investigative	Inhibitor
T21945	D0W8BJ	Investigative	Inhibitor
T55959	D0W8BJ	Investigative	Inhibitor
T27812	D0W8BJ	Investigative	Inhibitor
T21945	D0B5AG	Investigative	Inhibitor
T55959	D0B5AG	Investigative	Inhibitor
T99799	D07AYF	Investigative	Inhibitor
T99799	D08TBI	Investigative	Inhibitor
T99799	D0S8AS	Investigative	Inhibitor
T99799	D0V8PE	Investigative	Inhibitor
T99799	D00KTT	Investigative	Inhibitor
T99799	D0Q0BV	Investigative	Inhibitor
T99799	D0I7BX	Investigative	Inhibitor
T99799	D04IXN	Investigative	Inhibitor
T99799	D04ZZU	Investigative	Inhibitor
T99799	D01FNH	Investigative	Inhibitor
T99799	D0I5LV	Investigative	Inhibitor
T99799	D05DIN	Investigative	Inhibitor
T99799	D0PQ5R	Investigative	Inhibitor
T99799	D08FQW	Investigative	Inhibitor
T99799	D0U7BQ	Investigative	Inhibitor
T99799	D0V7EK	Investigative	Inhibitor
T27812	D04IZU	Investigative	Inhibitor
T52316	D0QN6U	Investigative	Inhibitor
T67272	D0L3PY	Investigative	Inhibitor
T65864	D0K6YK	Investigative	Inhibitor
T53389	D0K6YK	Investigative	Inhibitor
T16691	D0V5AN	Investigative	Inhibitor
T64795	D05MYH	Investigative	Inhibitor
T64795	D06ORM	Investigative	Inhibitor
T64795	D09QCD	Investigative	Inhibitor
T64795	D0R5FO	Investigative	Inhibitor
T48945	D01BAK	Investigative	Inhibitor
T03691	D0W2OP	Investigative	Inhibitor
T03691	D07TVA	Investigative	Inhibitor
T03691	D07LTR	Investigative	Inhibitor
T03691	D0Y6IV	Investigative	Inhibitor
T03691	D01QWO	Investigative	Inhibitor
T03691	D0I7MC	Investigative	Inhibitor
T83011	D0S0JH	Investigative	Inhibitor
T83875	D0S0JH	Investigative	Inhibitor
T83875	D0P4GF	Investigative	Inhibitor
T83011	D0P4GF	Investigative	Inhibitor
T83011	D0TL3S	Investigative	Inhibitor
T83875	D0TL3S	Investigative	Inhibitor
T83875	D0Y1XS	Investigative	Inhibitor
T83011	D08FFH	Investigative	Inhibitor
T83875	D08FFH	Investigative	Inhibitor
T83011	D00OQL	Investigative	Inhibitor
T83875	D00OQL	Investigative	Inhibitor
T83875	D01LUB	Investigative	Inhibitor
T83011	D01LUB	Investigative	Inhibitor
T16117	D04EIE	Investigative	Inhibitor
T84621	D0VL3R	Investigative	Inhibitor
T84621	D02ZQM	Investigative	Inhibitor
T84621	D0I9PA	Investigative	Inhibitor
T84621	D07WLT	Investigative	Inhibitor
T37848	D07WLT	Investigative	Inhibitor
T84621	D0G9WP	Investigative	Inhibitor
T13260	D0G9WP	Investigative	Inhibitor
T13260	D0K2DR	Investigative	Inhibitor
T20401	D0Z5GE	Investigative	Inhibitor
T43920	D0Z5GE	Investigative	Inhibitor
T13201	D0Z5GE	Investigative	Inhibitor
T20401	D0N7WP	Investigative	Inhibitor
T13201	D0N7WP	Investigative	Inhibitor
T43920	D0N7WP	Investigative	Inhibitor
T13201	D00GVA	Investigative	Inhibitor
T43920	D00GVA	Investigative	Inhibitor
T20401	D00GVA	Investigative	Inhibitor
T65755	D0PK9V	Investigative	Inhibitor
T63816	D0PK9V	Investigative	Inhibitor
T65755	D0A4HF	Investigative	Inhibitor
T63816	D0A4HF	Investigative	Inhibitor
T65755	D0FN5D	Investigative	Inhibitor
T63816	D0FN5D	Investigative	Inhibitor
T65755	D06IMY	Investigative	Inhibitor
T63816	D06IMY	Investigative	Inhibitor
T63816	D03BQS	Investigative	Inhibitor
T65755	D03BQS	Investigative	Inhibitor
T65755	D0I4RK	Investigative	Inhibitor
T63816	D0I4RK	Investigative	Inhibitor
T63816	D03QOD	Investigative	Inhibitor
T65755	D03QOD	Investigative	Inhibitor
T64765	D0OB7B	Investigative	Inhibitor
T64765	D0Q8LU	Investigative	Inhibitor
T54156	D07MJD	Investigative	Inhibitor
T68251	D07MJD	Investigative	Inhibitor
T08856	D07MJD	Investigative	Inhibitor
T34296	D07MJD	Investigative	Inhibitor
T03500	D07MJD	Investigative	Inhibitor
T65019	D07MJD	Investigative	Inhibitor
T68443	D07MJD	Investigative	Inhibitor
T72295	D0W1FM	Investigative	Inhibitor
T72295	D08HCY	Investigative	Inhibitor
T72295	D0S7UD	Investigative	Inhibitor
T35734	D0IM1Q	Investigative	Inhibitor
T35734	D0C1EP	Investigative	Inhibitor
T35734	D0Z0XL	Investigative	Inhibitor
T35734	D00HAZ	Investigative	Inhibitor
T83011	D0R9TX	Investigative	Inhibitor
T83011	D0O1GE	Investigative	Inhibitor
T83011	D01HQV	Investigative	Inhibitor
T64567	D04HRS	Investigative	Inhibitor
T16987	D04HRS	Investigative	Inhibitor
T20401	D04HRS	Investigative	Inhibitor
T64567	D0BD0K	Investigative	Inhibitor
T20401	D0BD0K	Investigative	Inhibitor
T16987	D0BD0K	Investigative	Inhibitor
T64567	D0C7WG	Investigative	Inhibitor
T20401	D0C7WG	Investigative	Inhibitor
T16987	D0C7WG	Investigative	Inhibitor
T64567	D0H4CF	Investigative	Inhibitor
T16987	D0H4CF	Investigative	Inhibitor
T20401	D0H4CF	Investigative	Inhibitor
T43920	D0SV6C	Investigative	Inhibitor
T20401	D0SV6C	Investigative	Inhibitor
T46828	D0L7OM	Investigative	Inhibitor
T02551	D0L7OM	Investigative	Inhibitor
T67162	D0L7OM	Investigative	Inhibitor
T24983	D0L7OM	Investigative	Inhibitor
T22118	D0L7OM	Investigative	Inhibitor
T47768	D01TKS	Investigative	Inhibitor
T13453	D01LMH	Investigative	Inhibitor
T78581	D01LMH	Investigative	Inhibitor
T78581	D0V7UG	Investigative	Inhibitor
T13453	D0V7UG	Investigative	Inhibitor
T78581	D0S4VO	Investigative	Inhibitor
T13453	D0S4VO	Investigative	Inhibitor
T78581	D0H9QA	Investigative	Inhibitor
T13453	D0H9QA	Investigative	Inhibitor
T83369	D0Z2PJ	Investigative	Inhibitor
T83369	D0EK9T	Investigative	Inhibitor
T83369	D0Y4KJ	Investigative	Inhibitor
T83369	D0LX0D	Investigative	Inhibitor
T83011	D0D6OR	Investigative	Inhibitor
T83875	D0D6OR	Investigative	Inhibitor
T83875	D08FXH	Investigative	Inhibitor
T83011	D08FXH	Investigative	Inhibitor
T83011	D0T3XC	Investigative	Inhibitor
T83875	D0T3XC	Investigative	Inhibitor
T83011	D0T3ZS	Investigative	Inhibitor
T83875	D0M4GR	Investigative	Inhibitor
T83011	D0M4GR	Investigative	Inhibitor
T83011	D0J0QW	Investigative	Inhibitor
T83875	D0J0QW	Investigative	Inhibitor
T83011	D0Z5BU	Investigative	Inhibitor
T83875	D0Z5BU	Investigative	Inhibitor
T83875	D0D5KD	Investigative	Inhibitor
T83011	D0D5KD	Investigative	Inhibitor
T83875	D08TFN	Investigative	Inhibitor
T83011	D08TFN	Investigative	Inhibitor
T36557	D06VBQ	Investigative	Inhibitor
T36557	D0NM0G	Investigative	Inhibitor
T30082	D0G0GZ	Investigative	Inhibitor
T21945	D0GG2J	Investigative	Inhibitor
T55959	D08EKQ	Investigative	Inhibitor
T20251	D08EKQ	Investigative	Inhibitor
T27812	D08EKQ	Investigative	Inhibitor
T21945	D08EKQ	Investigative	Inhibitor
T64567	D09CXX	Investigative	Inhibitor
T20401	D09CXX	Investigative	Inhibitor
T16987	D09CXX	Investigative	Inhibitor
T13201	D09CXX	Investigative	Inhibitor
T68547	D00GBB	Investigative	Inhibitor
T68547	D0T0BE	Investigative	Inhibitor
T68547	D03ZUZ	Investigative	Inhibitor
T65200	D0R4DK	Investigative	Inhibitor
T65200	D0Y9XK	Investigative	Inhibitor
T65200	D06CPL	Investigative	Inhibitor
T20251	D0FJ1I	Investigative	Inhibitor
T76685	D0FJ1I	Investigative	Inhibitor
T37693	D0FJ1I	Investigative	Inhibitor
T76685	D02NAW	Investigative	Inhibitor
T37693	D02NAW	Investigative	Inhibitor
T76685	D06DTC	Investigative	Inhibitor
T37693	D06DTC	Investigative	Inhibitor
T37693	D01PEC	Investigative	Inhibitor
T76685	D01PEC	Investigative	Inhibitor
T43920	D07QJJ	Investigative	Inhibitor
T53378	D07QJJ	Investigative	Inhibitor
T20401	D07QJJ	Investigative	Inhibitor
T16987	D07QJJ	Investigative	Inhibitor
T65200	D03PVF	Investigative	Inhibitor
T65200	D0V5TC	Investigative	Inhibitor
T65200	D0DS7W	Investigative	Inhibitor
T65200	D0T9NX	Investigative	Inhibitor
T85799	D0W6CE	Investigative	Inhibitor
T59328	D0W6CE	Investigative	Inhibitor
T93566	D01GSW	Investigative	Inhibitor
T58449	D02QAZ	Investigative	Inhibitor
T78429	D02QAZ	Investigative	Inhibitor
T70176	D02QAZ	Investigative	Inhibitor
T15068	D02QAZ	Investigative	Inhibitor
T49898	D02QAZ	Investigative	Inhibitor
T70977	D02QAZ	Investigative	Inhibitor
T96144	D02NCW	Investigative	Inhibitor
T96144	D0RA6H	Investigative	Inhibitor
T54771	D0V7CD	Investigative	Inhibitor
T54771	D0Q2YH	Investigative	Inhibitor
T54771	D0K6SV	Investigative	Inhibitor
T54771	D0H6DA	Investigative	Inhibitor
T86702	D03MUZ	Investigative	Inhibitor
T46700	D03MUZ	Investigative	Inhibitor
T48268	D0O2GK	Investigative	Inhibitor
T97613	D0O2GK	Investigative	Inhibitor
T48268	D01LAU	Investigative	Inhibitor
T97613	D01LAU	Investigative	Inhibitor
T31479	D0T3CM	Investigative	Inhibitor
T19160	D0T3CM	Investigative	Inhibitor
T89529	D0U9HN	Investigative	Inhibitor
T19160	D0U9HN	Investigative	Inhibitor
T44011	D0IZ4Z	Investigative	Inhibitor
T44011	D0EL1Y	Investigative	Inhibitor
T44011	D02UUR	Investigative	Inhibitor
T36075	D0W2EI	Investigative	Inhibitor
T36075	D02TKT	Investigative	Inhibitor
T36075	D0W8BP	Investigative	Inhibitor
T36075	D0I7WD	Investigative	Inhibitor
T36075	D0B3BS	Investigative	Inhibitor
T36075	D03YDP	Investigative	Inhibitor
T36075	D08HSQ	Investigative	Inhibitor
T36075	D04NUZ	Investigative	Inhibitor
T36075	D0R1NH	Investigative	Inhibitor
T36075	D0M7LZ	Investigative	Inhibitor
T36075	D04LSW	Investigative	Inhibitor
T36075	D0F2GY	Investigative	Inhibitor
T36075	D0S2GY	Investigative	Inhibitor
T36075	D0B4WW	Investigative	Inhibitor
T36075	D06PZJ	Investigative	Inhibitor
T36075	D0BL8S	Investigative	Inhibitor
T36075	D0R2ZG	Investigative	Inhibitor
T57392	D01DAU	Investigative	Inhibitor
T57392	D0FF0Z	Investigative	Inhibitor
T68443	D07SPC	Investigative	Inhibitor
T54156	D07SPC	Investigative	Inhibitor
T73475	D07SPC	Investigative	Inhibitor
T30823	D0CJ6P	Investigative	Inhibitor
T30823	D0W1SP	Investigative	Inhibitor
T30823	D0GE3O	Investigative	Inhibitor
T65200	D03JWH	Investigative	Inhibitor
T48945	D04KDW	Investigative	Inhibitor
T21945	D0KS0I	Investigative	Inhibitor
T48945	D07DAX	Investigative	Inhibitor
T48945	D00FCF	Investigative	Inhibitor
T48945	D0T2JN	Investigative	Inhibitor
T48945	D01MWX	Investigative	Inhibitor
T48945	D0KQ6U	Investigative	Inhibitor
T48945	D01TRI	Investigative	Inhibitor
T48945	D0S6JQ	Investigative	Inhibitor
T48945	D0WJ5T	Investigative	Inhibitor
T48945	D0D0OX	Investigative	Inhibitor
T48945	D00EWP	Investigative	Inhibitor
T48945	D0F5MA	Investigative	Inhibitor
T48945	D0C0TI	Investigative	Inhibitor
T48945	D05IBW	Investigative	Inhibitor
T48945	D05RCG	Investigative	Inhibitor
T48945	D0B2YF	Investigative	Inhibitor
T48945	D0G7NE	Investigative	Inhibitor
T48945	D0G6CD	Investigative	Inhibitor
T48945	D04SKW	Investigative	Inhibitor
T48945	D06TSI	Investigative	Inhibitor
T48945	D06GHM	Investigative	Inhibitor
T48945	D0C9HB	Investigative	Inhibitor
T48945	D00SLR	Investigative	Inhibitor
T48945	D0Y5IW	Investigative	Inhibitor
T48945	D0Z5AO	Investigative	Inhibitor
T48945	D0VR4A	Investigative	Inhibitor
T48945	D0IT1P	Investigative	Inhibitor
T48945	D02ZIO	Investigative	Inhibitor
T48945	D07ZRU	Investigative	Inhibitor
T84621	D0K2DR	Investigative	Inhibitor
T84621	D03YHZ	Investigative	Inhibitor
T89041	D0E8DX	Investigative	Inhibitor
T84621	D0E8DX	Investigative	Inhibitor
T84621	D0O7TC	Investigative	Inhibitor
T78581	D09SDZ	Investigative	Inhibitor
T13453	D09SDZ	Investigative	Inhibitor
T13201	D07YSQ	Investigative	Inhibitor
T64567	D07YSQ	Investigative	Inhibitor
T20401	D07YSQ	Investigative	Inhibitor
T76685	D0PE8U	Investigative	Inhibitor
T37693	D0PE8U	Investigative	Inhibitor
T11754	D0L1UA	Investigative	Inhibitor
T76685	D0L1UA	Investigative	Inhibitor
T37693	D0L1UA	Investigative	Inhibitor
T66665	D0J7YE	Investigative	Inhibitor
T60529	D0J7YE	Investigative	Inhibitor
T93509	D0U4BO	Investigative	Inhibitor
T93509	D08WZV	Investigative	Inhibitor
T93509	D0I2PK	Investigative	Inhibitor
T93509	D09WRS	Investigative	Inhibitor
T93509	D0G7CO	Investigative	Inhibitor
T93509	D06JYM	Investigative	Inhibitor
T93509	D02YXI	Investigative	Inhibitor
T93509	D03VFP	Investigative	Inhibitor
T03818	D06UVY	Investigative	Inhibitor
T03818	D0J9ZA	Investigative	Inhibitor
T03818	D0X3RZ	Investigative	Inhibitor
T68547	D08XMS	Investigative	Inhibitor
T22274	D08XMS	Investigative	Inhibitor
T22274	D0T8AJ	Investigative	Inhibitor
T22274	D0R8JK	Investigative	Inhibitor
T68443	D05THD	Investigative	Inhibitor
T65019	D05THD	Investigative	Inhibitor
T34296	D05THD	Investigative	Inhibitor
T03500	D05THD	Investigative	Inhibitor
T54156	D05THD	Investigative	Inhibitor
T68251	D05THD	Investigative	Inhibitor
T08856	D05THD	Investigative	Inhibitor
T34296	D0S9OL	Investigative	Inhibitor
T03500	D0S9OL	Investigative	Inhibitor
T54156	D0S9OL	Investigative	Inhibitor
T68251	D0S9OL	Investigative	Inhibitor
T08856	D0S9OL	Investigative	Inhibitor
T68443	D0S9OL	Investigative	Inhibitor
T65019	D0S9OL	Investigative	Inhibitor
T03500	D0A0FY	Investigative	Inhibitor
T34296	D0G3YZ	Investigative	Inhibitor
T03500	D0G3YZ	Investigative	Inhibitor
T54156	D0G3YZ	Investigative	Inhibitor
T68251	D0G3YZ	Investigative	Inhibitor
T03500	D0TL3N	Investigative	Inhibitor
T03500	D0LB0N	Investigative	Inhibitor
T03500	D0C1EQ	Investigative	Inhibitor
T03500	D0F4UT	Investigative	Inhibitor
T34296	D0LM2K	Investigative	Inhibitor
T03500	D0LM2K	Investigative	Inhibitor
T34296	D0K0YX	Investigative	Inhibitor
T03500	D0K0YX	Investigative	Inhibitor
T03500	D04UBY	Investigative	Inhibitor
T64567	D05TLB	Investigative	Inhibitor
T06569	D05TLB	Investigative	Inhibitor
T31992	D05TLB	Investigative	Inhibitor
T20401	D05TLB	Investigative	Inhibitor
T58992	D01TKS	Investigative	Inhibitor
T16987	D00RDE	Investigative	Inhibitor
T64567	D00RDE	Investigative	Inhibitor
T64567	D07UCQ	Investigative	Inhibitor
T16987	D07UCQ	Investigative	Inhibitor
T64567	D0M9IQ	Investigative	Inhibitor
T16987	D0M9IQ	Investigative	Inhibitor
T41666	D0O7WT	Investigative	Inhibitor
T41666	D03VOB	Investigative	Inhibitor
T41666	D0Q7WP	Investigative	Inhibitor
T77913	D05YFZ	Investigative	Inhibitor
T32060	D05YFZ	Investigative	Inhibitor
T77913	D03VUU	Investigative	Inhibitor
T32060	D03VUU	Investigative	Inhibitor
T77913	D0S0WX	Investigative	Inhibitor
T32060	D0S0WX	Investigative	Inhibitor
T32060	D0C7FL	Investigative	Inhibitor
T32060	D01HJZ	Investigative	Inhibitor
T77913	D01HJZ	Investigative	Inhibitor
T32060	D02GNN	Investigative	Inhibitor
T77913	D02GNN	Investigative	Inhibitor
T77913	D02SDX	Investigative	Inhibitor
T32060	D02SDX	Investigative	Inhibitor
T77913	D04SCQ	Investigative	Inhibitor
T32060	D04SCQ	Investigative	Inhibitor
T77913	D05RKS	Investigative	Inhibitor
T32060	D05RKS	Investigative	Inhibitor
T77913	D0S3WR	Investigative	Inhibitor
T32060	D0S3WR	Investigative	Inhibitor
T77913	D0B0PP	Investigative	Inhibitor
T26500	D0UK0F	Investigative	Inhibitor
T26500	D0QT2F	Investigative	Inhibitor
T99799	D0G0GZ	Investigative	Inhibitor
T99799	D0K3YM	Investigative	Inhibitor
T99799	D0DB9T	Investigative	Inhibitor
T99799	D0R2GR	Investigative	Inhibitor
T99799	D08NNF	Investigative	Inhibitor
T99799	D04AWS	Investigative	Inhibitor
T99799	D09GKY	Investigative	Inhibitor
T99799	D00VXE	Investigative	Inhibitor
T99799	D0D8IH	Investigative	Inhibitor
T99799	D0DR7A	Investigative	Inhibitor
T99799	D0Y0UV	Investigative	Inhibitor
T99799	D08ZLS	Investigative	Inhibitor
T99799	D0B6IQ	Investigative	Inhibitor
T99799	D0K7EC	Investigative	Inhibitor
T99799	D0B0ZM	Investigative	Inhibitor
T99799	D00XHC	Investigative	Inhibitor
T99799	D09OPL	Investigative	Inhibitor
T99799	D09HZE	Investigative	Inhibitor
T95913	D07PMP	Investigative	Inhibitor
T84173	D0Q7SF	Investigative	Inhibitor
T84173	D09IWI	Investigative	Inhibitor
T75596	D05DCQ	Investigative	Inhibitor
T01318	D03QKF	Investigative	Inhibitor
T70977	D0R6TL	Investigative	Inhibitor
T70977	D0S3RP	Investigative	Inhibitor
T70977	D0A9MY	Investigative	Inhibitor
T70977	D01IPF	Investigative	Inhibitor
T70977	D0C9OT	Investigative	Inhibitor
T70977	D04VBD	Investigative	Inhibitor
T70977	D0IL0G	Investigative	Inhibitor
T70977	D0E6GC	Investigative	Inhibitor
T37693	D0E0AA	Investigative	Inhibitor
T76685	D0E0AA	Investigative	Inhibitor
T76685	D09BYO	Investigative	Inhibitor
T37693	D09BYO	Investigative	Inhibitor
T37693	D0I4AF	Investigative	Inhibitor
T76685	D0I4AF	Investigative	Inhibitor
T20251	D01MCD	Investigative	Inhibitor
T76685	D01MCD	Investigative	Inhibitor
T37693	D01MCD	Investigative	Inhibitor
T37693	D0R6MB	Investigative	Inhibitor
T76685	D0R6MB	Investigative	Inhibitor
T37693	D0R9VY	Investigative	Inhibitor
T76685	D0R9VY	Investigative	Inhibitor
T37693	D0OQ5H	Investigative	Inhibitor
T20251	D0OQ5H	Investigative	Inhibitor
T76685	D0OQ5H	Investigative	Inhibitor
T76685	D0K4PV	Investigative	Inhibitor
T37693	D0K4PV	Investigative	Inhibitor
T20251	D06NXK	Investigative	Inhibitor
T64765	D06NXK	Investigative	Inhibitor
T96144	D00FIE	Investigative	Inhibitor
T96144	D02GSX	Investigative	Inhibitor
T53389	D03ANS	Investigative	Inhibitor
T53389	D0Q5UH	Investigative	Inhibitor
T03691	D0LZ3O	Investigative	Inhibitor
T03691	D0HA1K	Investigative	Inhibitor
T03691	D0U1EV	Investigative	Inhibitor
T03691	D08TNQ	Investigative	Inhibitor
T03691	D04ZLZ	Investigative	Inhibitor
T03691	D0U1UV	Investigative	Inhibitor
T03691	D04DRM	Investigative	Inhibitor
T03691	D04CZF	Investigative	Inhibitor
T03691	D0DI4I	Investigative	Inhibitor
T03691	D01YJJ	Investigative	Inhibitor
T03691	D0N6TC	Investigative	Inhibitor
T03691	D0Z6DL	Investigative	Inhibitor
T03691	D0U2AM	Investigative	Inhibitor
T03691	D09OWF	Investigative	Inhibitor
T03691	D02TMR	Investigative	Inhibitor
T03691	D08WZB	Investigative	Inhibitor
T03691	D0B0DP	Investigative	Inhibitor
T03691	D0B9UW	Investigative	Inhibitor
T03691	D0G8SW	Investigative	Inhibitor
T03691	D00FCJ	Investigative	Inhibitor
T03691	D07KBF	Investigative	Inhibitor
T03691	D0M2CY	Investigative	Inhibitor
T20251	D09GZH	Investigative	Inhibitor
T09826	D01QKX	Investigative	Inhibitor
T89534	D0NN0V	Investigative	Inhibitor
T80896	D0NN0V	Investigative	Inhibitor
T96144	D0L8BN	Investigative	Inhibitor
T09826	D0L8BN	Investigative	Inhibitor
T20474	D0L8BN	Investigative	Inhibitor
T68698	D0S1VT	Investigative	Inhibitor
T68698	D0B0QY	Investigative	Inhibitor
T82739	D0M4VZ	Investigative	Inhibitor
T94033	D0M4VZ	Investigative	Inhibitor
T84631	D0M4VZ	Investigative	Inhibitor
T72702	D0M4VZ	Investigative	Inhibitor
T26500	D03ECU	Investigative	Inhibitor
T84621	D06JYY	Investigative	Inhibitor
T37848	D06JYY	Investigative	Inhibitor
T84621	D0Q5ZZ	Investigative	Inhibitor
T84621	D05IXU	Investigative	Inhibitor
T31391	D04CAR	Investigative	Inhibitor
T89534	D04TPC	Investigative	Inhibitor
T89534	D07HBQ	Investigative	Inhibitor
T89534	D0H6MZ	Investigative	Inhibitor
T89534	D03BOO	Investigative	Inhibitor
T89534	D02GLM	Investigative	Inhibitor
T89534	D0C9XW	Investigative	Inhibitor
T60693	D0N2DN	Investigative	Inhibitor
T58992	D0N2DN	Investigative	Inhibitor
T20251	D0N2DN	Investigative	Inhibitor
T60693	D02EIB	Investigative	Inhibitor
T58992	D02EIB	Investigative	Inhibitor
T47768	D02EIB	Investigative	Inhibitor
T20251	D02EIB	Investigative	Inhibitor
T20401	D0M8UY	Investigative	Inhibitor
T31595	D05YJR	Investigative	Inhibitor
T13260	D05YJR	Investigative	Inhibitor
T13260	D05IWY	Investigative	Inhibitor
T31595	D05IWY	Investigative	Inhibitor
T49072	D00CLB	Investigative	Inhibitor
T78709	D07IWZ	Investigative	Inhibitor
T22118	D07IWZ	Investigative	Inhibitor
T22118	D02YCY	Investigative	Inhibitor
T78709	D02YCY	Investigative	Inhibitor
T67162	D0KX3X	Investigative	Inhibitor
T78709	D0KX3X	Investigative	Inhibitor
T22118	D0KX3X	Investigative	Inhibitor
T22939	D09GQF	Investigative	Inhibitor
T22939	D07XCB	Investigative	Inhibitor
T22939	D0E9CG	Investigative	Inhibitor
T73992	D03VQF	Investigative	Inhibitor
T73992	D0O0FA	Investigative	Inhibitor
T73992	D0D4FV	Investigative	Inhibitor
T66665	D0V8ZU	Investigative	Inhibitor
T39716	D01SAX	Investigative	Inhibitor
T06955	D0EV1I	Investigative	Inhibitor
T26623	D01KKU	Investigative	Inhibitor
T13260	D01KKU	Investigative	Inhibitor
T44011	D01KKU	Investigative	Inhibitor
T96079	D04TIO	Investigative	Inhibitor
T19160	D0J2EE	Investigative	Inhibitor
T81443	D0J0GM	Investigative	Inhibitor
T52522	D0C6CZ	Investigative	Inhibitor
T02551	D04CPW	Investigative	Inhibitor
T22274	D0G3ZH	Investigative	Inhibitor
T22274	D0Q4AV	Investigative	Inhibitor
